company_id,roe,opm_percentage,net_profit,eps,profit_before_tax,valuation_score,valuation_rating
TATASTEEL,0.0,20.0,8190,6.0,13844,2463.0,Strong
TATASTEEL,0.0,26.0,41749,33.0,50227,12532.499999999998,Strong
TATASTEEL,0.0,13.0,8075,7.0,18235,2426.4,Strong
TATASTEEL,0.0,10.0,-4910,-4.0,-1147,-1470.0,Weak
TATASTEEL,0.0,11.0,2527,2.0,8022,761.4,Strong
TCS,10.0,29.0,14076,36.0,18090,4235.5,Strong
TCS,5.0,29.0,14076,36.0,18090,4233.5,Strong
TCS,3.0,29.0,14076,36.0,18090,4232.7,Strong
TCS,52.0,29.0,14076,36.0,18090,4252.3,Strong
TCS,10.0,31.0,19332,49.0,25402,5812.9,Strong
TCS,5.0,31.0,19332,49.0,25402,5810.9,Strong
TCS,3.0,31.0,19332,49.0,25402,5810.099999999999,Strong
TCS,52.0,31.0,19332,49.0,25402,5829.7,Strong
TCS,10.0,26.0,20060,51.0,26298,6029.8,Strong
TCS,5.0,26.0,20060,51.0,26298,6027.8,Strong
TCS,3.0,26.0,20060,51.0,26298,6027.0,Strong
TCS,52.0,26.0,20060,51.0,26298,6046.6,Strong
TCS,10.0,28.0,24338,62.0,31840,7313.799999999999,Strong
TCS,5.0,28.0,24338,62.0,31840,7311.799999999999,Strong
TCS,3.0,28.0,24338,62.0,31840,7311.0,Strong
TCS,52.0,28.0,24338,62.0,31840,7330.599999999999,Strong
TCS,10.0,27.0,26357,67.0,34513,7919.2,Strong
TCS,5.0,27.0,26357,67.0,34513,7917.2,Strong
TCS,3.0,27.0,26357,67.0,34513,7916.4,Strong
TCS,52.0,27.0,26357,67.0,34513,7935.999999999999,Strong
TCS,10.0,26.0,25880,67.0,34092,7775.8,Strong
TCS,5.0,26.0,25880,67.0,34092,7773.8,Strong
TCS,3.0,26.0,25880,67.0,34092,7773.0,Strong
TCS,52.0,26.0,25880,67.0,34092,7792.6,Strong
TCS,10.0,27.0,31562,84.0,41563,9480.7,Strong
TCS,5.0,27.0,31562,84.0,41563,9478.7,Strong
TCS,3.0,27.0,31562,84.0,41563,9477.9,Strong
TCS,52.0,27.0,31562,84.0,41563,9497.5,Strong
TCS,10.0,27.0,32447,86.0,42248,9746.2,Strong
TCS,5.0,27.0,32447,86.0,42248,9744.2,Strong
TCS,3.0,27.0,32447,86.0,42248,9743.4,Strong
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong
TCS,10.0,28.0,32562,88.0,43760,9781.0,Strong
TCS,5.0,28.0,32562,88.0,43760,9779.0,Strong
TCS,3.0,28.0,32562,88.0,43760,9778.2,Strong
TCS,52.0,28.0,32562,88.0,43760,9797.800000000001,Strong
TCS,10.0,28.0,38449,105.0,51687,11547.099999999999,Strong
TCS,5.0,28.0,38449,105.0,51687,11545.099999999999,Strong
TCS,3.0,28.0,38449,105.0,51687,11544.3,Strong
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong
TCS,10.0,26.0,42303,115.0,56907,12702.699999999999,Strong
TCS,5.0,26.0,42303,115.0,56907,12700.699999999999,Strong
TCS,3.0,26.0,42303,115.0,56907,12699.9,Strong
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong
TCS,10.0,27.0,46099,127.0,61997,13841.8,Strong
TCS,5.0,27.0,46099,127.0,61997,13839.8,Strong
TCS,3.0,27.0,46099,127.0,61997,13838.999999999998,Strong
TCS,52.0,27.0,46099,127.0,61997,13858.599999999999,Strong
TCS,10.0,27.0,49006,135.0,65778,14713.9,Strong
TCS,5.0,27.0,49006,135.0,65778,14711.9,Strong
TCS,3.0,27.0,49006,135.0,65778,14711.099999999999,Strong
TCS,52.0,27.0,49006,135.0,65778,14730.699999999999,Strong
TECHM,0.0,21.0,1307,25.0,978,398.4,Strong
TECHM,0.0,22.0,3062,32.0,3815,925.2,Strong
TECHM,0.0,19.0,2659,27.0,3618,803.4,Strong
TECHM,0.0,16.0,3027,31.0,3857,912.9,Strong
TECHM,0.0,14.0,2851,29.0,3853,859.5,Strong
TECHM,0.0,15.0,3786,39.0,4879,1140.3,Strong
TECHM,0.0,18.0,4289,44.0,5543,1292.1000000000001,Strong
TECHM,0.0,15.0,3897,42.0,5058,1173.6,Strong
TECHM,0.0,18.0,4353,46.0,5953,1311.3,Strong
TECHM,0.0,18.0,5630,57.0,7452,1694.4,Strong
TECHM,0.0,15.0,4857,50.0,6446,1461.6,Strong
TECHM,0.0,9.0,2397,24.0,3224,721.8000000000001,Strong
TECHM,0.0,12.0,3775,38.0,5148,1136.1,Strong
TITAN,0.0,10.0,725,8.0,1006,220.5,Strong
TITAN,0.0,10.0,735,8.0,1010,223.5,Strong
TITAN,0.0,10.0,816,9.0,1049,247.79999999999998,Strong
TITAN,0.0,8.0,675,8.0,868,204.9,Strong
TITAN,0.0,9.0,697,8.0,973,211.79999999999998,Strong
TITAN,0.0,10.0,1102,13.0,1530,333.59999999999997,Strong
TITAN,0.0,10.0,1389,16.0,1957,419.7,Strong
TITAN,0.0,12.0,1493,17.0,2102,451.5,Strong
TITAN,0.0,8.0,974,11.0,1327,294.59999999999997,Strong
TITAN,0.0,12.0,2198,24.0,2904,663.0,Strong
TITAN,0.0,12.0,3274,37.0,4447,985.8,Strong
TITAN,0.0,10.0,3496,39.0,4623,1051.8,Strong
TITAN,0.0,10.0,3243,37.0,4290,975.9,Strong
TORNTPHARM,0.0,22.0,435,13.0,582,137.1,Strong
TORNTPHARM,0.0,23.0,664,20.0,844,206.1,Strong
TORNTPHARM,0.0,22.0,751,22.0,940,231.89999999999998,Strong
TORNTPHARM,0.0,41.0,1733,51.0,2343,532.1999999999999,Strong
TORNTPHARM,0.0,24.0,934,28.0,1088,287.4,Strong
TORNTPHARM,0.0,23.0,678,20.0,931,210.3,Strong
TORNTPHARM,0.0,26.0,436,13.0,562,138.6,Strong
TORNTPHARM,0.0,27.0,1025,30.0,1187,315.6,Strong
TORNTPHARM,0.0,31.0,1252,37.0,1526,384.9,Strong
TORNTPHARM,0.0,29.0,777,23.0,1226,241.79999999999998,Strong
TORNTPHARM,0.0,30.0,1245,37.0,1847,382.5,Strong
TORNTPHARM,0.0,31.0,1656,49.0,2352,506.09999999999997,Strong
TORNTPHARM,0.0,32.0,1862,55.0,2639,568.2,Strong
TRENT,0.0,0.0,-27,-1.0,-10,-8.1,Weak
TRENT,0.0,0.0,-19,-1.0,1,-5.7,Weak
TRENT,0.0,4.0,129,4.0,200,39.9,Weak
TRENT,0.0,5.0,55,2.0,90,18.0,Weak
TRENT,0.0,7.0,85,3.0,128,27.6,Weak
TRENT,0.0,10.0,87,3.0,147,29.099999999999998,Weak
TRENT,0.0,9.0,95,3.0,165,31.2,Weak
TRENT,0.0,15.0,106,3.0,165,36.3,Weak
TRENT,0.0,4.0,-181,-4.0,-205,-53.099999999999994,Weak
TRENT,0.0,13.0,35,3.0,111,14.4,Weak
TRENT,0.0,14.0,394,13.0,552,122.39999999999999,Strong
TRENT,0.0,16.0,1477,42.0,1921,447.9,Strong
TRENT,0.0,16.0,1809,51.0,2362,547.4999999999999,Strong
TVSMOTOR,0.0,6.0,198,4.0,290,61.199999999999996,Moderate
TVSMOTOR,0.0,6.0,187,4.0,307,57.9,Moderate
TVSMOTOR,0.0,6.0,328,7.0,444,100.19999999999999,Strong
TVSMOTOR,0.0,7.0,429,9.0,580,130.79999999999998,Strong
TVSMOTOR,0.0,7.0,509,11.0,658,154.79999999999998,Strong
TVSMOTOR,0.0,10.0,665,14.0,931,202.5,Strong
TVSMOTOR,0.0,11.0,725,15.0,1083,220.8,Strong
TVSMOTOR,0.0,12.0,647,13.0,865,197.7,Strong
TVSMOTOR,0.0,11.0,608,13.0,822,185.70000000000002,Strong
TVSMOTOR,0.0,11.0,731,16.0,1067,222.6,Strong
TVSMOTOR,0.0,13.0,1309,28.0,1936,396.59999999999997,Strong
TVSMOTOR,0.0,14.0,1779,36.0,2703,537.9,Strong
TVSMOTOR,0.0,14.0,2094,42.0,3182,632.4,Strong
ULTRACEMCO,0.0,24.0,2688,98.0,3867,813.6,Strong
ULTRACEMCO,0.0,19.0,2213,80.0,2858,669.6,Strong
ULTRACEMCO,0.0,19.0,2102,76.0,2986,636.3000000000001,Strong
ULTRACEMCO,0.0,19.0,2480,90.0,3421,749.7,Strong
ULTRACEMCO,0.0,21.0,2714,99.0,3872,820.4999999999999,Strong
ULTRACEMCO,0.0,20.0,2224,81.0,3301,673.1999999999999,Strong
ULTRACEMCO,0.0,18.0,2400,88.0,3468,725.4,Strong
ULTRACEMCO,0.0,22.0,5751,199.0,5183,1731.8999999999999,Strong
ULTRACEMCO,0.0,26.0,5462,189.0,8001,1646.3999999999999,Strong
ULTRACEMCO,0.0,22.0,7334,254.0,8524,2206.7999999999997,Strong
ULTRACEMCO,0.0,17.0,5073,175.0,7416,1526.9999999999998,Strong
ULTRACEMCO,0.0,18.0,7004,243.0,9422,2106.6,Strong
ULTRACEMCO,0.0,17.0,6252,216.0,8101,1880.6999999999998,Strong
UNIONBANK,0.0,1.0,2146,36.0,3037,644.0999999999999,Strong
UNIONBANK,0.0,-3.0,1687,27.0,2040,505.2,Strong
UNIONBANK,0.0,-3.0,1771,28.0,2759,530.4,Strong
UNIONBANK,0.0,-6.0,1347,20.0,1758,402.29999999999995,Strong
UNIONBANK,0.0,-15.0,573,8.0,359,167.4,Strong
UNIONBANK,0.0,-36.0,-5212,-45.0,-6607,-1574.3999999999999,Weak
UNIONBANK,0.0,-25.0,-2922,-17.0,-3933,-884.1,Weak
UNIONBANK,0.0,-25.0,-3121,-9.0,-4151,-943.8,Weak
UNIONBANK,0.0,-16.0,2863,4.0,2327,854.1,Strong
UNIONBANK,0.0,-6.0,5265,8.0,8566,1577.7,Strong
UNIONBANK,0.0,-4.0,8512,12.0,12147,2552.4,Strong
UNIONBANK,0.0,5.0,13797,18.0,21508,4140.599999999999,Strong
UNIONBANK,0.0,2.0,16344,21.0,22530,4903.8,Strong
UNITDSPR,0.0,11.0,-105,-2.0,73,-28.2,Weak
UNITDSPR,0.0,-32.0,-4489,-62.0,-4213,-1356.3,Weak
UNITDSPR,0.0,-4.0,-1687,-23.0,-1635,-507.29999999999995,Weak
UNITDSPR,0.0,4.0,143,2.0,366,44.1,Weak
UNITDSPR,0.0,11.0,93,1.0,163,31.2,Weak
UNITDSPR,0.0,14.0,652,9.0,912,199.79999999999998,Strong
UNITDSPR,0.0,15.0,684,10.0,1012,209.7,Strong
UNITDSPR,0.0,17.0,621,9.0,1160,191.39999999999998,Strong
UNITDSPR,0.0,13.0,362,5.0,540,112.5,Strong
UNITDSPR,0.0,16.0,811,11.0,1087,248.1,Strong
UNITDSPR,0.0,13.0,1126,16.0,1279,341.7,Strong
UNITDSPR,0.0,18.0,1408,19.0,1857,427.79999999999995,Strong
UNITDSPR,0.0,18.0,1402,19.0,1905,425.99999999999994,Strong
VBL,0.0,13.0,25,2.0,21,11.4,Weak
VBL,0.0,14.0,-40,0.0,-46,-7.8,Weak
VBL,0.0,15.0,-20,0.0,4,-1.5,Weak
VBL,0.0,19.0,113,1.0,191,39.6,Weak
VBL,0.0,21.0,48,0.0,79,20.7,Weak
VBL,0.0,21.0,214,1.0,291,70.5,Moderate
VBL,0.0,20.0,300,1.0,434,96.0,Moderate
VBL,0.0,21.0,472,1.0,696,147.9,Strong
VBL,0.0,19.0,357,1.0,363,112.8,Strong
VBL,0.0,19.0,746,2.0,1007,229.49999999999997,Strong
VBL,0.0,22.0,1550,5.0,2024,471.6,Strong
VBL,0.0,23.0,2102,6.0,2739,637.5,Strong
VBL,0.0,24.0,2582,8.0,3367,781.8000000000001,Strong
VEDL,0.0,17.0,2280,26.0,-174,689.1,Strong
VEDL,0.0,30.0,11421,21.0,9493,3435.2999999999997,Strong
VEDL,0.0,30.0,-11369,-53.0,-9925,-3401.7,Weak
VEDL,0.0,-29.0,-17862,-41.0,-28540,-5367.299999999999,Weak
VEDL,0.0,30.0,11316,23.0,13652,3403.7999999999997,Strong
VEDL,0.0,27.0,13692,28.0,19569,4115.7,Strong
VEDL,0.0,25.0,9698,19.0,13560,2916.9,Strong
VEDL,0.0,25.0,-4744,-18.0,-8259,-1415.7,Weak
VEDL,0.0,31.0,15032,31.0,17213,4518.9,Strong
VEDL,0.0,34.0,23710,51.0,32964,7123.2,Strong
VEDL,0.0,23.0,14503,28.0,20276,4357.799999999999,Strong
VEDL,0.0,25.0,7539,11.0,20363,2269.2,Strong
VEDL,0.0,26.0,15841,30.0,21659,4760.1,Strong
WIPRO,10.0,20.0,6182,5.0,7869,1864.6,Strong
WIPRO,5.0,20.0,6182,5.0,7869,1862.6,Strong
WIPRO,3.0,20.0,6182,5.0,7869,1861.8,Strong
WIPRO,14.0,20.0,6182,5.0,7869,1866.1999999999998,Strong
WIPRO,10.0,22.0,7991,6.0,10114,2407.8999999999996,Strong
WIPRO,5.0,22.0,7991,6.0,10114,2405.8999999999996,Strong
WIPRO,3.0,22.0,7991,6.0,10114,2405.1,Strong
WIPRO,14.0,22.0,7991,6.0,10114,2409.4999999999995,Strong
WIPRO,10.0,22.0,8714,7.0,11224,2624.7999999999997,Strong
WIPRO,5.0,22.0,8714,7.0,11224,2622.7999999999997,Strong
WIPRO,3.0,22.0,8714,7.0,11224,2622.0,Strong
WIPRO,14.0,22.0,8714,7.0,11224,2626.3999999999996,Strong
WIPRO,10.0,21.0,8957,7.0,11494,2697.4,Strong
WIPRO,5.0,21.0,8957,7.0,11494,2695.4,Strong
WIPRO,3.0,21.0,8957,7.0,11494,2694.6,Strong
WIPRO,14.0,21.0,8957,7.0,11494,2699.0,Strong
WIPRO,10.0,20.0,8518,7.0,11039,2565.4,Strong
WIPRO,5.0,20.0,8518,7.0,11039,2563.4,Strong
WIPRO,3.0,20.0,8518,7.0,11039,2562.6,Strong
WIPRO,14.0,20.0,8518,7.0,11039,2567.0,Strong
WIPRO,10.0,19.0,8003,7.0,10242,2410.6,Strong
WIPRO,5.0,19.0,8003,7.0,10242,2408.6,Strong
WIPRO,3.0,19.0,8003,7.0,10242,2407.8,Strong
WIPRO,14.0,19.0,8003,7.0,10242,2412.2000000000003,Strong
WIPRO,10.0,20.0,9018,7.0,11542,2715.4,Strong
WIPRO,5.0,20.0,9018,7.0,11542,2713.4,Strong
WIPRO,3.0,20.0,9018,7.0,11542,2712.6,Strong
WIPRO,14.0,20.0,9018,7.0,11542,2717.0,Strong
WIPRO,10.0,20.0,9772,9.0,12252,2941.6,Strong
WIPRO,5.0,20.0,9772,9.0,12252,2939.6,Strong
WIPRO,3.0,20.0,9772,9.0,12252,2938.7999999999997,Strong
WIPRO,14.0,20.0,9772,9.0,12252,2943.2,Strong
WIPRO,10.0,24.0,10868,10.0,13903,3271.6,Strong
WIPRO,5.0,24.0,10868,10.0,13903,3269.6,Strong
WIPRO,3.0,24.0,10868,10.0,13903,3268.8,Strong
WIPRO,14.0,24.0,10868,10.0,13903,3273.2000000000003,Strong
WIPRO,10.0,21.0,12243,11.0,15141,3683.2000000000003,Strong
WIPRO,5.0,21.0,12243,11.0,15141,3681.2000000000003,Strong
WIPRO,3.0,21.0,12243,11.0,15141,3680.4,Strong
WIPRO,14.0,21.0,12243,11.0,15141,3684.8,Strong
WIPRO,10.0,19.0,11366,10.0,14766,3419.4999999999995,Strong
WIPRO,5.0,19.0,11366,10.0,14766,3417.4999999999995,Strong
WIPRO,3.0,19.0,11366,10.0,14766,3416.7,Strong
WIPRO,14.0,19.0,11366,10.0,14766,3421.1,Strong
WIPRO,10.0,19.0,11112,11.0,14721,3343.2999999999997,Strong
WIPRO,5.0,19.0,11112,11.0,14721,3341.2999999999997,Strong
WIPRO,3.0,19.0,11112,11.0,14721,3340.5,Strong
WIPRO,14.0,19.0,11112,11.0,14721,3344.9,Strong
WIPRO,10.0,20.0,12488,12.0,16615,3756.3999999999996,Strong
WIPRO,5.0,20.0,12488,12.0,16615,3754.3999999999996,Strong
WIPRO,3.0,20.0,12488,12.0,16615,3753.5999999999995,Strong
WIPRO,14.0,20.0,12488,12.0,16615,3757.9999999999995,Strong
ZOMATO,0.0,-20.0,-107,-3070.0,-107,-38.1,Weak
ZOMATO,0.0,-171.0,-1010,-28574.0,-1010,-354.3,Weak
ZOMATO,0.0,-88.0,-2386,-70097.0,-2386,-742.1999999999999,Weak
ZOMATO,0.0,-23.0,-816,-23124.0,-815,-251.7,Weak
ZOMATO,0.0,-44.0,-1222,-2.0,-1220,-379.79999999999995,Weak
ZOMATO,0.0,-17.0,-971,-1.0,-1015,-296.40000000000003,Weak
ZOMATO,0.0,0.0,351,0.0,291,105.3,Strong
ZOMATO,0.0,4.0,663,1.0,761,200.1,Strong
ZYDUSLIFE,0.0,18.0,690,6.0,809,212.4,Strong
ZYDUSLIFE,0.0,17.0,836,8.0,942,255.89999999999998,Strong
ZYDUSLIFE,0.0,20.0,1188,11.0,1446,362.4,Strong
ZYDUSLIFE,0.0,25.0,1964,19.0,2099,596.6999999999999,Strong
ZYDUSLIFE,0.0,20.0,1517,15.0,1612,461.09999999999997,Strong
ZYDUSLIFE,0.0,24.0,1810,17.0,2312,550.2,Strong
ZYDUSLIFE,0.0,23.0,1899,18.0,2382,576.5999999999999,Strong
ZYDUSLIFE,0.0,20.0,1204,11.0,1495,367.2,Strong
ZYDUSLIFE,0.0,24.0,2185,21.0,2331,662.7,Strong
ZYDUSLIFE,0.0,22.0,4618,44.0,5084,1391.9999999999998,Strong
ZYDUSLIFE,0.0,22.0,2092,19.0,2585,634.2,Strong
ZYDUSLIFE,0.0,28.0,3973,38.0,4832,1200.3,Strong
ZYDUSLIFE,0.0,29.0,4439,43.0,5668,1340.4,Strong
INDIGO,0.0,855.0,787,25647.0,993,492.6,Strong
INDIGO,0.0,433.0,474,15454.0,475,272.1,Strong
INDIGO,0.0,1904.0,1304,42481.0,1847,962.3999999999999,Strong
INDIGO,0.0,3164.0,1986,55.0,2824,1545.0,Strong
INDIGO,0.0,2219.0,1659,46.0,2144,1163.3999999999999,Strong
INDIGO,0.0,3030.0,2242,58.0,3127,1581.6,Strong
INDIGO,0.0,-151.0,156,4.0,-149,1.5,Weak
INDIGO,0.0,4069.0,-248,-6.0,-275,1146.3,Strong
INDIGO,0.0,2.0,-6171,-151.0,-5830,-1850.7,Weak
INDIGO,0.0,558.0,-317,-160.0,-6171,72.30000000000001,Moderate
INDIGO,0.0,6521.0,-317,-8.0,-317,1861.2,Strong
INDIGO,0.0,16331.0,8167,212.0,8043,7349.4,Strong
INDIGO,0.0,15908.0,6074,157.0,6182,6594.599999999999,Strong
