company_id,peer_group_name,is_benchmark,broad_sector,sub_sector,market_cap_category,peer_group_size,overall_peer_percentile,overall_peer_rank,peer_performance_class
BANKBARODA,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,34.96031746031746,72.0,Below Peer Average
PNB,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,34.47802197802198,73.0,Below Peer Average
PNB,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,34.38644688644689,74.0,Below Peer Average
PNB,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,34.294871794871796,75.0,Below Peer Average
PNB,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,34.20329670329671,76.0,Below Peer Average
PNB,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,34.11172161172161,77.0,Below Peer Average
PNB,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,31.639194139194142,78.0,Below Peer Average
PNB,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,31.54761904761905,79.0,Below Peer Average
PNB,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,31.456043956043956,80.0,Below Peer Average
PNB,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,31.364468864468865,81.0,Below Peer Average
PNB,Public Sector Banks,False,Financials,Public Sector Banks,Large Cap,3,31.272893772893774,82.0,Below Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,75.27777777777779,1.0,Above Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,72.08333333333333,2.0,Above Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,71.94444444444444,3.0,Above Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,71.1111111111111,4.0,Above Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,69.79166666666667,5.0,Above Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,63.402777777777764,6.0,Above Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,62.083333333333336,7.0,Above Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,61.736111111111114,8.0,Above Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,61.388888888888886,9.0,Above Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,59.93055555555555,10.0,Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,59.86111111111111,11.0,Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,59.722222222222214,12.0,Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,59.51388888888889,13.0,Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,59.444444444444436,14.0,Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,59.305555555555564,15.0,Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,58.68055555555555,16.0,Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,57.43055555555556,17.0,Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,55.13888888888889,18.0,Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,54.93055555555556,19.0,Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,54.93055555555554,20.0,Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,54.86111111111111,21.0,Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,52.84722222222222,22.0,Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,52.638888888888886,23.0,Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,52.56944444444446,24.0,Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,52.152777777777786,25.0,Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,51.458333333333336,26.0,Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,51.45833333333333,27.0,Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,51.18055555555555,28.0,Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,50.34722222222222,29.0,Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,48.54166666666666,30.0,Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,48.33333333333333,31.0,Peer Average
HINDALCO,Steel,False,Materials,Metals & Mining,Large Cap,4,47.916666666666664,32.0,Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,47.70833333333333,33.0,Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,43.88888888888889,34.0,Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,43.47222222222222,35.0,Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,40.06944444444444,36.0,Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,39.09722222222222,37.0,Below Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,38.61111111111111,38.0,Below Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,37.56944444444445,39.0,Below Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,37.43055555555556,40.0,Below Peer Average
TATASTEEL,Steel,True,Materials,Steel,Mid Cap,4,37.013888888888886,41.0,Below Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,34.375,42.0,Below Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,33.26388888888889,43.0,Below Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,33.12499999999999,44.0,Below Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,32.0138888888889,45.0,Below Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,32.013888888888886,46.0,Below Peer Average
JSWSTEEL,Steel,False,Materials,Steel,Large Cap,4,30.06944444444444,47.0,Below Peer Average
JINDALSTEL,Steel,False,Materials,Steel,Large Cap,4,28.263888888888893,48.0,Below Peer Average
